Home Pack weight (average),Home Forwards average age,Home Backs average age,Home Tallest player,Home Differents nationalities for starters,Home Differents nationalities for all the team,Home JIFF players  ( read JIFF study in Top 14 ),Home team,Away Pack weight (average),Away Forwards average age,Away Backs average age,Away Tallest player,Away Differents nationalities for starters,Away Differents nationalities for all the team,Away JIFF players  ( read JIFF study in Top 14 ),Away team,meta,home_n_tries,minutes_of_home_tries,away_n_tries,minutes_of_away_tries,home_n_pen_kicks,minutes_of_home_pen_kicks,away_n_pen_kicks,minutes_of_away_pen_kicks,home_n_conversions,minutes_of_home_conversions,away_n_conversions,minutes_of_away_conversions,match_result
952 kg (119.00 kg),27 ans,27 ans,208 cm,France : 73% (11/15) Australia : 13% (2/15) South Africa : 7% (1/15) New Zealand : 7% (1/15),France : 74% (17/23) Australia : 9% (2/23) South Africa : 4% (1/23) New Zealand : 4% (1/23) Samoa : 4% (1/23) United-States : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 18 / 23 (78%)  PRO NON-JIFF PLAYER : 5 / 23 (22 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Toulouse,907 kg (113.38 kg),27 ans,29 ans,200 cm,France : 60% (9/15) South Africa : 20% (3/15) New Zealand : 13% (2/15) Fiji : 7% (1/15),France : 52% (12/23) New Zealand : 17% (4/23) South Africa : 13% (3/23) Argentina : 9% (2/23) Fiji : 4% (1/23) Cameroon : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 13 / 23 (57%)  PRO NON-JIFF PLAYER : 10 / 23 (43 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),La Rochelle," Date :  Saturday, April 30, 2022 Kick Off : 21:05 Venue : Stadium de Toulouse Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",2,18_6,1,4,3,34_50_73,2,31_39,2,7_19,1,5,23 - 16
926 kg (115.75 kg),29 ans,26 ans,202 cm,France : 73% (11/15) Australia : 13% (2/15) Moldova : 7% (1/15) New Zealand : 7% (1/15),France : 74% (17/23) Australia : 9% (2/23) Moldova : 4% (1/23) New Zealand : 4% (1/23) South Africa : 4% (1/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 12 / 15 (80 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 19 / 23 (83%)  PRO NON-JIFF PLAYER : 4 / 23 (17 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Bordeaux,946 kg (118.25 kg),30 ans,25 ans,203 cm,France : 60% (9/15) South Africa : 13% (2/15) Georgia : 7% (1/15) Italy : 7% (1/15) New Zealand : 7% (1/15) Fiji : 7% (1/15),France : 70% (16/23) South Africa : 9% (2/23) Georgia : 4% (1/23) Italy : 4% (1/23) New Zealand : 4% (1/23) Fiji : 4% (1/23) Samoa : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 16 / 23 (70%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Toulon," Date :  Sunday, May 1, 2022 Kick Off : 21:05 Venue : Jacques Chaban-Delmas Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",0,,2,27_61,3,2_31_35,5,14_22_40_67_73,0,,2,28_62,16 - 29
936 kg (117.00 kg),29 ans,28 ans,202 cm,France : 60% (9/15) Australia : 13% (2/15) Moldova : 7% (1/15) South Africa : 7% (1/15) New Zealand : 7% (1/15) Argentina : 7% (1/15),France : 61% (14/23) Australia : 9% (2/23) New Zealand : 9% (2/23) Argentina : 9% (2/23) Moldova : 4% (1/23) South Africa : 4% (1/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 16 / 23 (70%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Bordeaux,892 kg (111.50 kg),30 ans,26 ans,197 cm,France : 67% (10/15) Fiji : 20% (3/15) Argentina : 7% (1/15) Australia : 7% (1/15),France : 74% (17/23) Fiji : 13% (3/23) Argentina : 4% (1/23) Australia : 4% (1/23) England : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 12 / 15 (80 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 19 / 23 (83%)  PRO NON-JIFF PLAYER : 4 / 23 (17 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Lyon," Date :  Saturday, May 21, 2022 Kick Off : 15:00 Venue : Jacques Chaban-Delmas Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",4,46_52_62_69,0,,3,9_17_43,1,7,4,47_53_63_70,0,,42 - 10
886 kg (110.75 kg),30 ans,27 ans,198 cm,France : 67% (10/15) Fiji : 13% (2/15) Canada : 7% (1/15) New Zealand : 7% (1/15) England : 7% (1/15),France : 57% (13/23) Fiji : 9% (2/23) Georgia : 9% (2/23) Canada : 4% (1/23) New Zealand : 4% (1/23) England : 4% (1/23) Ireland : 4% (1/23) Spain : 4% (1/23) South Africa : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 16 / 23 (70%)  PRO NON-JIFF PLAYER : 5 / 23 (22 %)  ACADEMY NON-JIFF PLAYER : 2 / 23 (9 %),Biarritz,910 kg (113.75 kg),26 ans,27 ans,203 cm,France : 80% (12/15) Moldova : 7% (1/15) South Africa : 7% (1/15) Samoa : 7% (1/15),France : 83% (19/23) Moldova : 4% (1/23) South Africa : 4% (1/23) Samoa : 4% (1/23) Ireland : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 14 / 15 (93 %)  PRO NON-JIFF PLAYER : 1 / 15 (7 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 21 / 23 (91%)  PRO NON-JIFF PLAYER : 2 / 23 (9 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Clermont," Date :  Saturday, May 21, 2022 Kick Off : 17:15 Venue : Parc des Sports d'Aguilera Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",1,65,4,45_39_76_61,1,24,0,,0,,3,40_46_62,8 - 26
896 kg (112.00 kg),29 ans,26 ans,199 cm,France : 73% (11/15) Argentina : 13% (2/15) New Zealand : 7% (1/15) Fiji : 7% (1/15),France : 70% (16/23) Argentina : 13% (3/23) New Zealand : 9% (2/23) Fiji : 4% (1/23) Spain : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 17 / 23 (74%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),La Rochelle,961 kg (120.13 kg),26 ans,28 ans,200 cm,France : 60% (9/15) South Africa : 13% (2/15) Argentina : 13% (2/15) Fiji : 13% (2/15),France : 57% (13/23) South Africa : 13% (3/23) Argentina : 9% (2/23) Fiji : 9% (2/23) Tonga : 4% (1/23) England : 4% (1/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 15 / 23 (65%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Paris," Date :  Saturday, May 21, 2022 Kick Off : 17:15 Venue : Stade Marcel Deflandre Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",4,65_33_78_25,1,56,2,32_44,2,22_38,3,34_67_79,1,57,32 - 13
909 kg (113.63 kg),27 ans,26 ans,203 cm,France : 80% (12/15) South Africa : 7% (1/15) Argentina : 7% (1/15) Fiji : 7% (1/15),France : 78% (18/23) South Africa : 4% (1/23) Argentina : 4% (1/23) Fiji : 4% (1/23) Samoa : 4% (1/23) England : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 12 / 15 (80 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 18 / 23 (78%)  PRO NON-JIFF PLAYER : 5 / 23 (22 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Toulon,914 kg (114.25 kg),26 ans,27 ans,195 cm,France : 47% (7/15) Fiji : 20% (3/15) Tonga : 7% (1/15) Georgia : 7% (1/15) Australia : 7% (1/15) England : 7% (1/15) Samoa : 7% (1/15),France : 52% (12/23) Fiji : 13% (3/23) Tonga : 4% (1/23) Georgia : 4% (1/23) Australia : 4% (1/23) England : 4% (1/23) Samoa : 4% (1/23) Argentina : 4% (1/23) Germany : 4% (1/23) South Africa : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 18 / 23 (78%)  PRO NON-JIFF PLAYER : 5 / 23 (22 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Pau," Date :  Saturday, May 21, 2022 Kick Off : 17:15 Venue : Stade Mayol Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",5,22_58_31_80_67,2,73_47,2,4_14,2,19_25,3,23_33_68,2,48_74,37 - 20
927 kg (115.88 kg),28 ans,27 ans,203 cm,France : 73% (11/15) United-States : 7% (1/15) England : 7% (1/15) Italy : 7% (1/15) South Africa : 7% (1/15),France : 61% (14/23) South Africa : 13% (3/23) England : 9% (2/23) United-States : 4% (1/23) Italy : 4% (1/23) New Zealand : 4% (1/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 1 / 15 (7 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 15 / 23 (65%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 2 / 23 (9 %),Montpellier,884 kg (110.50 kg),28 ans,27 ans,197 cm,France : 67% (10/15) Portugal : 7% (1/15) South Africa : 7% (1/15) Australia : 7% (1/15) Argentina : 7% (1/15) Fiji : 7% (1/15),France : 65% (15/23) Fiji : 9% (2/23) Portugal : 4% (1/23) South Africa : 4% (1/23) Australia : 4% (1/23) Argentina : 4% (1/23) Georgia : 4% (1/23) Namibia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 12 / 15 (80 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 18 / 23 (78%)  PRO NON-JIFF PLAYER : 4 / 23 (17 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Racing 92," Date :  Saturday, May 21, 2022 Kick Off : 17:15 Venue : GGL Stadium Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",1,13,0,,5,7_40_57_61_75,2,5_72,1,14,0,,22 - 13
961 kg (120.13 kg),27 ans,26 ans,199 cm,France : 33% (5/15) Fiji : 20% (3/15) Ireland : 13% (2/15) Samoa : 13% (2/15) Georgia : 7% (1/15) Argentina : 7% (1/15) South Africa : 7% (1/15),France : 43% (10/23) Fiji : 17% (4/23) Georgia : 13% (3/23) Ireland : 9% (2/23) Samoa : 9% (2/23) Argentina : 4% (1/23) South Africa : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 16 / 23 (70%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Brive,924 kg (115.50 kg),28 ans,25 ans,208 cm,France : 73% (11/15) New Zealand : 13% (2/15) Australia : 7% (1/15) Argentina : 7% (1/15),France : 65% (15/23) Australia : 13% (3/23) New Zealand : 9% (2/23) Argentina : 4% (1/23) United-States : 4% (1/23) Ireland : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 17 / 23 (74%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Toulouse," Date :  Saturday, May 21, 2022 Kick Off : 21:05 Venue : Stadium Municipal Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",1,77,2,10_71,1,50,4,26_63_66_80,0,,2,11_72,8 - 26
914 kg (114.25 kg),26 ans,29 ans,198 cm,France : 53% (8/15) Fiji : 20% (3/15) Australia : 13% (2/15) New Zealand : 7% (1/15) Argentina : 7% (1/15),France : 61% (14/23) Fiji : 13% (3/23) Australia : 9% (2/23) New Zealand : 4% (1/23) Argentina : 4% (1/23) Uruguay : 4% (1/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 16 / 23 (70%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Castres,921 kg (115.13 kg),32 ans,27 ans,205 cm,France : 47% (7/15) Samoa : 20% (3/15) Moldova : 7% (1/15) South Africa : 7% (1/15) Argentina : 7% (1/15) Australia : 7% (1/15) Fiji : 7% (1/15),France : 43% (10/23) Samoa : 13% (3/23) Argentina : 13% (3/23) Moldova : 4% (1/23) South Africa : 4% (1/23) Australia : 4% (1/23) Fiji : 4% (1/23) Cook Islands : 4% (1/23) New Zealand : 4% (1/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 12 / 23 (52%)  PRO NON-JIFF PLAYER : 10 / 23 (43 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Perpignan," Date :  Sunday, May 22, 2022 Kick Off : 21:05 Venue : Stade Pierre Fabre Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",2,72_8,0,,3,4_17_43,4,13_22_26_33,1,74,0,,28 - 12
895 kg (111.88 kg),30 ans,29 ans,202 cm,France : 40% (6/15) Samoa : 20% (3/15) Argentina : 13% (2/15) Tonga : 7% (1/15) South Africa : 7% (1/15) Australia : 7% (1/15) Fiji : 7% (1/15),France : 48% (11/23) Samoa : 13% (3/23) Argentina : 13% (3/23) Tonga : 4% (1/23) South Africa : 4% (1/23) Australia : 4% (1/23) Fiji : 4% (1/23) Moldova : 4% (1/23) New Zealand : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 8 / 15 (53 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 1 / 15 (7 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 13 / 23 (57%)  PRO NON-JIFF PLAYER : 9 / 23 (39 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Perpignan,954 kg (119.25 kg),30 ans,27 ans,204 cm,France : 53% (8/15) Australia : 13% (2/15) Argentina : 13% (2/15) Moldova : 7% (1/15) South Africa : 7% (1/15) Italy : 7% (1/15),France : 61% (14/23) Australia : 9% (2/23) Argentina : 9% (2/23) Moldova : 4% (1/23) South Africa : 4% (1/23) Italy : 4% (1/23) Georgia : 4% (1/23) New Zealand : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 1 / 15 (7 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 16 / 23 (70%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Bordeaux," Date :  Sunday, June 5, 2022 Kick Off : 21:05 Venue : Stade Aimé Giral Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",3,11_53_35,2,33_8,1,28,1,62,2,12_36,1,9,22 - 15
939 kg (117.38 kg),29 ans,25 ans,208 cm,France : 80% (12/15) Australia : 7% (1/15) Samoa : 7% (1/15) New Zealand : 7% (1/15),France : 74% (17/23) Australia : 9% (2/23) Samoa : 4% (1/23) New Zealand : 4% (1/23) United-States : 4% (1/23) Argentina : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 12 / 15 (80 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 17 / 23 (74%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Toulouse,885 kg (110.63 kg),28 ans,24 ans,198 cm,France : 67% (10/15) Ireland : 13% (2/15) Samoa : 7% (1/15) Canada : 7% (1/15) South Africa : 7% (1/15),France : 65% (15/23) Ireland : 9% (2/23) Samoa : 4% (1/23) Canada : 4% (1/23) South Africa : 4% (1/23) Spain : 4% (1/23) England : 4% (1/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 1 / 15 (7 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 16 / 23 (70%)  PRO NON-JIFF PLAYER : 5 / 23 (22 %)  ACADEMY NON-JIFF PLAYER : 2 / 23 (9 %),Biarritz," Date :  Sunday, June 5, 2022 Kick Off : 21:05 Venue : Stade Ernest Wallon Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",12,7_46_57_40_36_52_73_12_75_42_79_71,1,30,0,,0,,10,72_80_8_13_37_43_47_53_74_76,1,31,80 - 7
924 kg (115.50 kg),28 ans,25 ans,202 cm,France : 67% (10/15) South Africa : 13% (2/15) Argentina : 7% (1/15) England : 7% (1/15) Tonga : 7% (1/15),France : 65% (15/23) South Africa : 9% (2/23) Georgia : 9% (2/23) Argentina : 4% (1/23) England : 4% (1/23) Tonga : 4% (1/23) Fiji : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 17 / 23 (74%)  PRO NON-JIFF PLAYER : 5 / 23 (22 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Paris,942 kg (117.75 kg),26 ans,26 ans,199 cm,France : 40% (6/15) Fiji : 13% (2/15) England : 7% (1/15) Georgia : 7% (1/15) Colombia : 7% (1/15) Argentina : 7% (1/15) Samoa : 7% (1/15) Ireland : 7% (1/15) South Africa : 7% (1/15),France : 35% (8/23) Georgia : 17% (4/23) Fiji : 17% (4/23) Ireland : 9% (2/23) England : 4% (1/23) Colombia : 4% (1/23) Argentina : 4% (1/23) Samoa : 4% (1/23) South Africa : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 16 / 23 (70%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Brive," Date :  Sunday, June 5, 2022 Kick Off : 21:05 Venue : Stade Jean Bouin Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",2,78_7,3,38_26_63,1,29,4,3_12_45_52,2,8_79,3,27_39_64,17 - 33
905 kg (113.13 kg),26 ans,27 ans,197 cm,France : 53% (8/15) Fiji : 20% (3/15) New Zealand : 7% (1/15) Georgia : 7% (1/15) Australia : 7% (1/15) Samoa : 7% (1/15),France : 52% (12/23) Fiji : 13% (3/23) Tonga : 9% (2/23) New Zealand : 4% (1/23) Georgia : 4% (1/23) Australia : 4% (1/23) Samoa : 4% (1/23) Germany : 4% (1/23) England : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 12 / 15 (80 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 17 / 23 (74%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Pau,926 kg (115.75 kg),26 ans,30 ans,198 cm,France : 67% (10/15) Fiji : 13% (2/15) Australia : 7% (1/15) Uruguay : 7% (1/15) Argentina : 7% (1/15),France : 61% (14/23) Fiji : 17% (4/23) Australia : 4% (1/23) Uruguay : 4% (1/23) Argentina : 4% (1/23) Tonga : 4% (1/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 17 / 23 (74%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Castres," Date :  Sunday, June 5, 2022 Kick Off : 21:05 Venue : Stade du Hameau Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",1,4,2,1_39,3,32_45_62,3,10_65_71,1,5,2,2_40,16 - 26
881 kg (110.13 kg),28 ans,28 ans,200 cm,France : 67% (10/15) Portugal : 7% (1/15) South Africa : 7% (1/15) Namibia : 7% (1/15) Argentina : 7% (1/15) Fiji : 7% (1/15),France : 70% (16/23) South Africa : 9% (2/23) Fiji : 9% (2/23) Portugal : 4% (1/23) Namibia : 4% (1/23) Argentina : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 13 / 15 (87 %)  PRO NON-JIFF PLAYER : 2 / 15 (13 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 19 / 23 (83%)  PRO NON-JIFF PLAYER : 4 / 23 (17 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Racing 92,931 kg (116.38 kg),29 ans,26 ans,203 cm,France : 60% (9/15) South Africa : 13% (2/15) Georgia : 7% (1/15) Argentina : 7% (1/15) Fiji : 7% (1/15) New Zealand : 7% (1/15),France : 65% (15/23) South Africa : 9% (2/23) Samoa : 9% (2/23) Georgia : 4% (1/23) Argentina : 4% (1/23) Fiji : 4% (1/23) New Zealand : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 15 / 23 (65%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Toulon," Date :  Sunday, June 5, 2022 Kick Off : 21:05 Venue : Paris La Défense Arena Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",2,13_62,1,25,3,28_47_54,3,5_9_51,1,63,1,26,21 - 16
937 kg (117.13 kg),27 ans,29 ans,200 cm,France : 60% (9/15) New Zealand : 13% (2/15) England : 7% (1/15) Australia : 7% (1/15) Samoa : 7% (1/15) Fiji : 7% (1/15),France : 65% (15/23) Fiji : 9% (2/23) New Zealand : 9% (2/23) England : 4% (1/23) Australia : 4% (1/23) Samoa : 4% (1/23) Argentina : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 17 / 23 (74%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Lyon,890 kg (111.25 kg),28 ans,27 ans,200 cm,France : 67% (10/15) Argentina : 13% (2/15) South Africa : 13% (2/15) Fiji : 7% (1/15),France : 61% (14/23) New Zealand : 13% (3/23) Argentina : 9% (2/23) South Africa : 9% (2/23) Fiji : 4% (1/23) Cameroon : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 15 / 23 (65%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),La Rochelle," Date :  Sunday, June 5, 2022 Kick Off : 21:05 Venue : Matmut Stadium Gerland Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",4,4_40_20_69,4,13_45_74_51,0,,0,,3,5_40_70,2,46_56,26 - 29
