Home Pack weight (average),Home Forwards average age,Home Backs average age,Home Tallest player,Home Differents nationalities for starters,Home Differents nationalities for all the team,Home JIFF players  ( read JIFF study in Top 14 ),Home team,Away Pack weight (average),Away Forwards average age,Away Backs average age,Away Tallest player,Away Differents nationalities for starters,Away Differents nationalities for all the team,Away JIFF players  ( read JIFF study in Top 14 ),Away team,meta,home_n_tries,minutes_of_home_tries,away_n_tries,minutes_of_away_tries,home_n_pen_kicks,minutes_of_home_pen_kicks,away_n_pen_kicks,minutes_of_away_pen_kicks,home_n_conversions,minutes_of_home_conversions,away_n_conversions,minutes_of_away_conversions,match_result
947 kg (118.38 kg),28 ans,27 ans,202 cm,France : 47% (7/15) New Zealand : 13% (2/15) England : 13% (2/15) South Africa : 13% (2/15) United-States : 7% (1/15) Fiji : 7% (1/15),France : 57% (13/23) England : 13% (3/23) New Zealand : 9% (2/23) South Africa : 9% (2/23) United-States : 4% (1/23) Fiji : 4% (1/23) Canada : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 7 / 15 (47 %)  PRO NON-JIFF PLAYER : 8 / 15 (53 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 14 / 23 (61%)  PRO NON-JIFF PLAYER : 9 / 23 (39 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Montpellier,939 kg (117.38 kg),30 ans,26 ans,202 cm,France : 33% (5/15) South Africa : 13% (2/15) New Zealand : 13% (2/15) Fiji : 13% (2/15) Cameroon : 7% (1/15) Samoa : 7% (1/15) Argentina : 7% (1/15) Italy : 7% (1/15),France : 52% (12/23) South Africa : 9% (2/23) New Zealand : 9% (2/23) Fiji : 9% (2/23) Cameroon : 4% (1/23) Samoa : 4% (1/23) Argentina : 4% (1/23) Italy : 4% (1/23) England : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 6 / 15 (40 %)  PRO NON-JIFF PLAYER : 9 / 15 (60 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 13 / 23 (57%)  PRO NON-JIFF PLAYER : 10 / 23 (43 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Toulon," Date :  Saturday, February 4, 2023 Kick Off : 21:05 Venue : GGL Stadium Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",2,33_47,2,60_37,2,18_64,2,10_69,1,48,2,38_61,18 - 20
929 kg (116.13 kg),29 ans,26 ans,203 cm,France : 53% (8/15) Australia : 20% (3/15) Argentina : 7% (1/15) Tonga : 7% (1/15) Germany : 7% (1/15) South Africa : 7% (1/15),France : 61% (14/23) Australia : 13% (3/23) Argentina : 4% (1/23) Tonga : 4% (1/23) Germany : 4% (1/23) South Africa : 4% (1/23) England : 4% (1/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 18 / 23 (78%)  PRO NON-JIFF PLAYER : 5 / 23 (22 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Paris,961 kg (120.13 kg),28 ans,26 ans,198 cm,France : 60% (9/15) Georgia : 7% (1/15) New Zealand : 7% (1/15) South Africa : 7% (1/15) England : 7% (1/15) Australia : 7% (1/15) Argentina : 7% (1/15),France : 65% (15/23) England : 9% (2/23) Georgia : 4% (1/23) New Zealand : 4% (1/23) South Africa : 4% (1/23) Australia : 4% (1/23) Argentina : 4% (1/23) Moldova : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 16 / 23 (70%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Bordeaux," Date :  Sunday, February 5, 2023 Kick Off : 21:05 Venue : Stade Jean Bouin Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",0,,0,,4,38_50_61_76,2,6_34,0,,0,,12 - 6
926 kg (115.75 kg),29 ans,27 ans,198 cm,France : 67% (10/15) South Africa : 13% (2/15) Fiji : 13% (2/15) Argentina : 7% (1/15),France : 61% (14/23) South Africa : 9% (2/23) Fiji : 9% (2/23) Argentina : 4% (1/23) Namibia : 4% (1/23) Uruguay : 4% (1/23) New Zealand : 4% (1/23) Australia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 16 / 23 (70%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Bayonne,909 kg (113.63 kg),27 ans,26 ans,199 cm,France : 60% (9/15) Australia : 13% (2/15) Georgia : 7% (1/15) Argentina : 7% (1/15) Germany : 7% (1/15) South Africa : 7% (1/15),France : 61% (14/23) Australia : 13% (3/23) Georgia : 4% (1/23) Argentina : 4% (1/23) Germany : 4% (1/23) South Africa : 4% (1/23) Tonga : 4% (1/23) Fiji : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 13 / 15 (87 %)  PRO NON-JIFF PLAYER : 2 / 15 (13 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 18 / 23 (78%)  PRO NON-JIFF PLAYER : 5 / 23 (22 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Paris," Date :  Saturday, February 18, 2023 Kick Off : 15:00 Venue : Stade Jean Dauger Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",2,14_42,3,77_5_54,5,12_25_33_70_80,3,60_18_40,2,15_43,1,6,29 - 26
932 kg (116.50 kg),29 ans,27 ans,202 cm,France : 33% (5/15) Samoa : 20% (3/15) Australia : 13% (2/15) Georgia : 7% (1/15) New Zealand : 7% (1/15) England : 7% (1/15) Argentina : 7% (1/15) South Africa : 7% (1/15),France : 43% (10/23) Samoa : 13% (3/23) Australia : 9% (2/23) Argentina : 9% (2/23) Georgia : 4% (1/23) New Zealand : 4% (1/23) England : 4% (1/23) South Africa : 4% (1/23) Fiji : 4% (1/23) Tonga : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 8 / 15 (53 %)  PRO NON-JIFF PLAYER : 7 / 15 (47 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 14 / 23 (61%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Perpignan,892 kg (111.50 kg),27 ans,27 ans,200 cm,France : 53% (8/15) Australia : 13% (2/15) Argentina : 7% (1/15) Tonga : 7% (1/15) England : 7% (1/15) Fiji : 7% (1/15) Samoa : 7% (1/15),France : 61% (14/23) Australia : 9% (2/23) England : 9% (2/23) Fiji : 9% (2/23) Argentina : 4% (1/23) Tonga : 4% (1/23) Samoa : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 18 / 23 (78%)  PRO NON-JIFF PLAYER : 5 / 23 (22 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Pau," Date :  Saturday, February 18, 2023 Kick Off : 17:00 Venue : Stade Aimé Giral Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",6,19_36_80_9_45_58,4,42_12_65_69,3,5_26_29,1,3,5,60_80_10_37_46,3,13_43_66,49 - 29
889 kg (111.13 kg),26 ans,27 ans,195 cm,France : 80% (12/15) Georgia : 13% (2/15) Fiji : 7% (1/15),France : 61% (14/23) Fiji : 13% (3/23) Georgia : 9% (2/23) Namibia : 4% (1/23) Scotland : 4% (1/23) Argentina : 4% (1/23) South Africa : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 15 / 15 (100 %)  PRO NON-JIFF PLAYER : 0 / 15 (0 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 18 / 23 (78%)  PRO NON-JIFF PLAYER : 4 / 23 (17 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Racing 92,954 kg (119.25 kg),28 ans,26 ans,199 cm,Fiji : 27% (4/15) France : 27% (4/15) South Africa : 20% (3/15) Argentina : 13% (2/15) Tonga : 7% (1/15) Samoa : 7% (1/15),France : 43% (10/23) Fiji : 17% (4/23) South Africa : 13% (3/23) Argentina : 13% (3/23) Tonga : 4% (1/23) Samoa : 4% (1/23) Colombia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 8 / 15 (53 %)  PRO NON-JIFF PLAYER : 7 / 15 (47 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 15 / 23 (65%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Brive," Date :  Saturday, February 18, 2023 Kick Off : 17:00 Venue : Paris La Défense Arena Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",4,49_25_16_58,3,42_7_36,2,5_32,1,12,4,17_26_50_59,3,8_38_43,34 - 24
906 kg (113.25 kg),25 ans,29 ans,197 cm,France : 53% (8/15) Fiji : 27% (4/15) New Zealand : 13% (2/15) South Africa : 7% (1/15),France : 57% (13/23) Fiji : 17% (4/23) New Zealand : 17% (4/23) South Africa : 4% (1/23) England : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 15 / 23 (65%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Lyon,938 kg (117.25 kg),27 ans,27 ans,200 cm,France : 47% (7/15) South Africa : 20% (3/15) New Zealand : 13% (2/15) England : 13% (2/15) Canada : 7% (1/15),France : 48% (11/23) England : 13% (3/23) South Africa : 13% (3/23) New Zealand : 9% (2/23) Canada : 4% (1/23) Fiji : 4% (1/23) Italy : 4% (1/23) United-States : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 8 / 15 (53 %)  PRO NON-JIFF PLAYER : 7 / 15 (47 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 12 / 23 (52%)  PRO NON-JIFF PLAYER : 10 / 23 (43 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Montpellier," Date :  Saturday, February 18, 2023 Kick Off : 17:00 Venue : Matmut Stadium Gerland Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",4,49_10_4_73,2,25_80,1,22,3,9_37_43,4,5_11_50_74,1,80,31 - 21
921 kg (115.13 kg),26 ans,28 ans,198 cm,France : 60% (9/15) Australia : 13% (2/15) Fiji : 13% (2/15) Canada : 7% (1/15) Uruguay : 7% (1/15),France : 57% (13/23) Fiji : 13% (3/23) Australia : 9% (2/23) Canada : 4% (1/23) Uruguay : 4% (1/23) Spain : 4% (1/23) New Zealand : 4% (1/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 15 / 23 (65%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Castres,945 kg (118.13 kg),30 ans,27 ans,203 cm,France : 40% (6/15) New Zealand : 13% (2/15) South Africa : 13% (2/15) England : 7% (1/15) Argentina : 7% (1/15) Ireland : 7% (1/15) Fiji : 7% (1/15) Australia : 7% (1/15),France : 57% (13/23) South Africa : 13% (3/23) New Zealand : 9% (2/23) England : 4% (1/23) Argentina : 4% (1/23) Ireland : 4% (1/23) Fiji : 4% (1/23) Australia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 7 / 15 (47 %)  PRO NON-JIFF PLAYER : 8 / 15 (53 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 14 / 23 (61%)  PRO NON-JIFF PLAYER : 9 / 23 (39 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),La Rochelle," Date :  Saturday, February 18, 2023 Kick Off : 17:00 Venue : Stade Pierre Fabre Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",1,10,2,78_28,1,44,6,3_13_18_23_49_53,2,11_62,2,29_79,17 - 32
938 kg (117.25 kg),29 ans,27 ans,202 cm,France : 33% (5/15) South Africa : 13% (2/15) New Zealand : 13% (2/15) Fiji : 13% (2/15) Cameroon : 7% (1/15) Samoa : 7% (1/15) Argentina : 7% (1/15) Italy : 7% (1/15),France : 52% (12/23) South Africa : 9% (2/23) New Zealand : 9% (2/23) Fiji : 9% (2/23) Cameroon : 4% (1/23) Samoa : 4% (1/23) Argentina : 4% (1/23) Italy : 4% (1/23) England : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 6 / 15 (40 %)  PRO NON-JIFF PLAYER : 9 / 15 (60 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 13 / 23 (57%)  PRO NON-JIFF PLAYER : 10 / 23 (43 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Toulon,949 kg (118.63 kg),27 ans,24 ans,208 cm,France : 67% (10/15) Australia : 13% (2/15) Argentina : 13% (2/15) United-States : 7% (1/15),France : 70% (16/23) Australia : 9% (2/23) Argentina : 9% (2/23) United-States : 4% (1/23) South Africa : 4% (1/23) Spain : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 12 / 15 (80 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 19 / 23 (83%)  PRO NON-JIFF PLAYER : 4 / 23 (17 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Toulouse," Date :  Saturday, February 18, 2023 Kick Off : 21:05 Venue : Orange Vélodrome Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",2,16_78,0,,1,8,2,11_64,2,17_79,0,,17 - 6
942 kg (117.75 kg),30 ans,26 ans,204 cm,France : 53% (8/15) Georgia : 7% (1/15) Moldova : 7% (1/15) South Africa : 7% (1/15) England : 7% (1/15) Australia : 7% (1/15) Congo : 7% (1/15) Argentina : 7% (1/15),France : 65% (15/23) Georgia : 4% (1/23) Moldova : 4% (1/23) South Africa : 4% (1/23) England : 4% (1/23) Australia : 4% (1/23) Congo : 4% (1/23) Argentina : 4% (1/23) New Zealand : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 16 / 23 (70%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Bordeaux,898 kg (112.25 kg),27 ans,27 ans,200 cm,France : 53% (8/15) Moldova : 7% (1/15) Samoa : 7% (1/15) Fiji : 7% (1/15) New Zealand : 7% (1/15) Tonga : 7% (1/15) Argentina : 7% (1/15) Australia : 7% (1/15),France : 61% (14/23) Fiji : 9% (2/23) Moldova : 4% (1/23) Samoa : 4% (1/23) New Zealand : 4% (1/23) Tonga : 4% (1/23) Argentina : 4% (1/23) Australia : 4% (1/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 17 / 23 (74%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Clermont," Date :  Sunday, February 19, 2023 Kick Off : 21:05 Venue : Jacques Chaban-Delmas Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",0,,0,,6,4_10_16_48_50_58,3,25_29_55,0,,0,,18 - 9
928 kg (116.00 kg),29 ans,26 ans,203 cm,France : 53% (8/15) Australia : 13% (2/15) South Africa : 13% (2/15) Tonga : 7% (1/15) Argentina : 7% (1/15) Germany : 7% (1/15),France : 61% (14/23) Australia : 13% (3/23) South Africa : 9% (2/23) Tonga : 4% (1/23) Argentina : 4% (1/23) Germany : 4% (1/23) Fiji : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 17 / 23 (74%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Paris,971 kg (121.38 kg),28 ans,27 ans,200 cm,France : 40% (6/15) New Zealand : 13% (2/15) South Africa : 13% (2/15) United-States : 7% (1/15) England : 7% (1/15) Canada : 7% (1/15) Fiji : 7% (1/15) Ireland : 7% (1/15),France : 57% (13/23) New Zealand : 9% (2/23) England : 9% (2/23) South Africa : 9% (2/23) United-States : 4% (1/23) Canada : 4% (1/23) Fiji : 4% (1/23) Ireland : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 7 / 15 (47 %)  PRO NON-JIFF PLAYER : 7 / 15 (47 %)  ACADEMY NON-JIFF PLAYER : 1 / 15 (7 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 14 / 23 (61%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Montpellier," Date :  Saturday, February 25, 2023 Kick Off : 15:00 Venue : Stade Jean Bouin Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",2,29_45,2,10_14,2,40_43,1,66,3,30_47_69,2,11_15,27 - 17
957 kg (119.63 kg),28 ans,27 ans,204 cm,France : 80% (12/15) New Zealand : 7% (1/15) Australia : 7% (1/15) Argentina : 7% (1/15),France : 70% (16/23) New Zealand : 4% (1/23) Australia : 4% (1/23) Argentina : 4% (1/23) Georgia : 4% (1/23) South Africa : 4% (1/23) England : 4% (1/23) Moldova : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 12 / 15 (80 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 17 / 23 (74%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Bordeaux,908 kg (113.50 kg),28 ans,23 ans,200 cm,France : 60% (9/15) Fiji : 13% (2/15) Argentina : 13% (2/15) Tonga : 7% (1/15) Cook Islands : 7% (1/15),France : 70% (16/23) Fiji : 9% (2/23) Argentina : 9% (2/23) Tonga : 4% (1/23) Cook Islands : 4% (1/23) Samoa : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 12 / 15 (80 %)  PRO NON-JIFF PLAYER : 2 / 15 (13 %)  ACADEMY NON-JIFF PLAYER : 1 / 15 (7 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 20 / 23 (87%)  PRO NON-JIFF PLAYER : 2 / 23 (9 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Perpignan," Date :  Saturday, February 25, 2023 Kick Off : 17:00 Venue : Jacques Chaban-Delmas Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",6,29_36_21_12_68_78,1,64,1,10,0,,5,22_30_14_37_79,1,64,43 - 7
918 kg (114.75 kg),28 ans,26 ans,197 cm,France : 47% (7/15) New Zealand : 20% (3/15) Fiji : 20% (3/15) South Africa : 7% (1/15) Georgia : 7% (1/15),France : 52% (12/23) New Zealand : 17% (4/23) Fiji : 13% (3/23) South Africa : 4% (1/23) Georgia : 4% (1/23) England : 4% (1/23) Australia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 8 / 15 (53 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 1 / 15 (7 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 13 / 23 (57%)  PRO NON-JIFF PLAYER : 9 / 23 (39 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Lyon,885 kg (110.63 kg),27 ans,27 ans,195 cm,France : 60% (9/15) Fiji : 27% (4/15) Georgia : 13% (2/15),France : 57% (13/23) Fiji : 22% (5/23) Georgia : 9% (2/23) South Africa : 4% (1/23) Namibia : 4% (1/23) Portugal : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 13 / 15 (87 %)  PRO NON-JIFF PLAYER : 1 / 15 (7 %)  ACADEMY NON-JIFF PLAYER : 1 / 15 (7 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 18 / 23 (78%)  PRO NON-JIFF PLAYER : 4 / 23 (17 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Racing 92," Date :  Saturday, February 25, 2023 Kick Off : 17:00 Venue : Matmut Stadium Gerland Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",5,61_43_74_37_35,1,41,4,20_24_30_46,2,7_13,4,36_39_44_75,0,,45 - 11
963 kg (120.38 kg),29 ans,26 ans,203 cm,France : 60% (9/15) South Africa : 13% (2/15) Argentina : 7% (1/15) New Zealand : 7% (1/15) Ireland : 7% (1/15) Fiji : 7% (1/15),France : 65% (15/23) South Africa : 13% (3/23) Argentina : 4% (1/23) New Zealand : 4% (1/23) Ireland : 4% (1/23) Fiji : 4% (1/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 15 / 23 (65%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),La Rochelle,942 kg (117.75 kg),28 ans,25 ans,198 cm,France : 40% (6/15) Fiji : 20% (3/15) South Africa : 13% (2/15) Tonga : 7% (1/15) Georgia : 7% (1/15) Argentina : 7% (1/15) Haiti : 7% (1/15),France : 43% (10/23) South Africa : 13% (3/23) Fiji : 13% (3/23) Argentina : 13% (3/23) Tonga : 4% (1/23) Georgia : 4% (1/23) Haiti : 4% (1/23) Ireland : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 17 / 23 (74%)  PRO NON-JIFF PLAYER : 5 / 23 (22 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Brive," Date :  Saturday, February 25, 2023 Kick Off : 17:00 Venue : Stade Marcel Deflandre Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",4,60_67_78_9,0,,2,18_23,3,35_38_50,3,61_68_79,1,71,32 - 16
910 kg (113.75 kg),28 ans,28 ans,198 cm,France : 80% (12/15) Argentina : 7% (1/15) South Africa : 7% (1/15) Fiji : 7% (1/15),France : 65% (15/23) South Africa : 9% (2/23) Fiji : 9% (2/23) Argentina : 4% (1/23) Namibia : 4% (1/23) Georgia : 4% (1/23) Uruguay : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 12 / 15 (80 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 18 / 23 (78%)  PRO NON-JIFF PLAYER : 5 / 23 (22 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Bayonne,930 kg (116.25 kg),29 ans,27 ans,200 cm,France : 47% (7/15) Fiji : 27% (4/15) Australia : 7% (1/15) Spain : 7% (1/15) Uruguay : 7% (1/15) Argentina : 7% (1/15),France : 61% (14/23) Fiji : 17% (4/23) Australia : 9% (2/23) Spain : 4% (1/23) Uruguay : 4% (1/23) Argentina : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 16 / 23 (70%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Castres," Date :  Saturday, February 25, 2023 Kick Off : 17:00 Venue : Stade Jean Dauger Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",4,60_40_25_67,1,38,2,16_44,1,7,4,26_40_62_68,1,39,41 - 10
